"DoY","Year","Site","Index","Phenophase","Sex","Orchard","Clone","Date","Phenophase_Derived","TreeID","Heatsum"
138,2006,"PRT",5066,"receptive80","FEMALE",311,887,"2006-05-18","3",721,261.576322793961
138,2006,"PRT",5067,"receptive80","FEMALE",311,1100,"2006-05-18","3",722,261.576322793961
138,2006,"PRT",5068,"receptive80","FEMALE",311,1144,"2006-05-18","3",723,261.576322793961
138,2006,"PRT",5071,"receptive80","FEMALE",311,1347,"2006-05-18","3",726,261.576322793961
138,2006,"PRT",5072,"receptive80","FEMALE",311,1362,"2006-05-18","3",727,261.576322793961
138,2006,"PRT",5075,"receptive80","FEMALE",311,1766,"2006-05-18","3",730,261.576322793961
138,2006,"PRT",5079,"receptive80","FEMALE",311,1779,"2006-05-18","3",734,261.576322793961
138,2006,"PRT",5098,"receptive80","FEMALE",313,1150,"2006-05-18","3",738,261.576322793961
138,2006,"PRT",5099,"receptive80","FEMALE",313,1168,"2006-05-18","3",739,261.576322793961
138,2006,"PRT",5101,"receptive80","FEMALE",313,1201,"2006-05-18","3",741,261.576322793961
138,2006,"PRT",5103,"receptive80","FEMALE",313,1442,"2006-05-18","3",743,261.576322793961
138,2006,"PRT",5106,"receptive80","FEMALE",313,1780,"2006-05-18","3",746,261.576322793961
138,2006,"PRT",5108,"receptive80","FEMALE",313,1787,"2006-05-18","3",748,261.576322793961
135,2007,"Kalamalka",157,"receptive80","FEMALE",307,1519,"2007-05-15","3",24,262.086705803871
135,2007,"Kalamalka",160,"receptive80","FEMALE",307,1531,"2007-05-15","3",28,262.086705803871
135,2007,"Kalamalka",170,"pollenshed20","MALE",307,1514,"2007-05-15","2",22,262.086705803871
135,2007,"Kalamalka",178,"pollenshed20","MALE",307,1538,"2007-05-15","2",31,262.086705803871
160,2003,"PGTIS",703,"-","FEMALE",220,980,"2003-6-9","3",64,262.573983907699
160,2003,"PGTIS",704,"4","FEMALE",220,980,"2003-6-9","2",67,262.573983907699
160,2003,"PGTIS",705,"4","FEMALE",220,984,"2003-6-9","2",71,262.573983907699
160,2003,"PGTIS",706,"4","FEMALE",220,984,"2003-6-9","2",72,262.573983907699
160,2003,"PGTIS",707,"4","FEMALE",220,985,"2003-6-9","2",80,262.573983907699
160,2003,"PGTIS",708,"4","FEMALE",220,985,"2003-6-9","2",81,262.573983907699
160,2003,"PGTIS",709,"4","FEMALE",220,985,"2003-6-9","2",82,262.573983907699
160,2003,"PGTIS",710,"4","FEMALE",220,988,"2003-6-9","2",89,262.573983907699
160,2003,"PGTIS",711,"4","FEMALE",220,988,"2003-6-9","2",90,262.573983907699
160,2003,"PGTIS",712,"4","FEMALE",220,1457,"2003-6-9","2",91,262.573983907699
160,2003,"PGTIS",713,"3","FEMALE",220,1472,"2003-6-9","2",94,262.573983907699
160,2003,"PGTIS",714,"4","FEMALE",220,1472,"2003-6-9","2",96,262.573983907699
160,2003,"PGTIS",715,"4","FEMALE",220,1475,"2003-6-9","2",101,262.573983907699
160,2003,"PGTIS",716,"-","FEMALE",220,1478,"2003-6-9","3",103,262.573983907699
160,2003,"PGTIS",717,"4","FEMALE",220,1478,"2003-6-9","2",104,262.573983907699
160,2003,"PGTIS",718,"-","FEMALE",220,1479,"2003-6-9","3",106,262.573983907699
160,2003,"PGTIS",719,"-","FEMALE",220,1479,"2003-6-9","3",108,262.573983907699
160,2003,"PGTIS",720,"-","FEMALE",220,1481,"2003-6-9","3",109,262.573983907699
160,2003,"PGTIS",721,"-","FEMALE",220,1481,"2003-6-9","3",115,262.573983907699
160,2003,"PGTIS",722,"4","FEMALE",220,1484,"2003-6-9","2",119,262.573983907699
160,2003,"PGTIS",723,"4","FEMALE",220,1484,"2003-6-9","2",120,262.573983907699
160,2003,"PGTIS",724,"4","FEMALE",220,1488,"2003-6-9","2",122,262.573983907699
160,2003,"PGTIS",725,"4","FEMALE",220,1488,"2003-6-9","2",124,262.573983907699
160,2003,"PGTIS",726,"3","FEMALE",220,1502,"2003-6-9","2",130,262.573983907699
160,2003,"PGTIS",727,"4","FEMALE",220,1502,"2003-6-9","2",131,262.573983907699
160,2003,"PGTIS",728,"3","FEMALE",220,1502,"2003-6-9","2",133,262.573983907699
160,2003,"PGTIS",729,"-","FEMALE",220,1503,"2003-6-9","3",137,262.573983907699
160,2003,"PGTIS",730,"-","FEMALE",220,1503,"2003-6-9","3",139,262.573983907699
160,2003,"PGTIS",731,"4","FEMALE",220,1526,"2003-6-9","2",144,262.573983907699
160,2003,"PGTIS",732,"4","FEMALE",220,1526,"2003-6-9","2",145,262.573983907699
160,2003,"PGTIS",733,"4","FEMALE",220,1528,"2003-6-9","2",148,262.573983907699
160,2003,"PGTIS",734,"4","FEMALE",220,1528,"2003-6-9","2",149,262.573983907699
160,2003,"PGTIS",735,"4","FEMALE",220,1531,"2003-6-9","2",155,262.573983907699
160,2003,"PGTIS",736,"4","FEMALE",220,1531,"2003-6-9","2",156,262.573983907699
160,2003,"PGTIS",737,"3","FEMALE",220,1542,"2003-6-9","2",160,262.573983907699
160,2003,"PGTIS",738,"3","FEMALE",220,1542,"2003-6-9","2",165,262.573983907699
160,2003,"PGTIS",739,"4","FEMALE",220,1557,"2003-6-9","2",170,262.573983907699
160,2003,"PGTIS",740,"4","FEMALE",220,1557,"2003-6-9","2",171,262.573983907699
160,2003,"PGTIS",741,"4","FEMALE",220,1559,"2003-6-9","2",174,262.573983907699
160,2003,"PGTIS",742,"4","FEMALE",220,1559,"2003-6-9","2",176,262.573983907699
160,2003,"PGTIS",743,"4","FEMALE",220,1582,"2003-6-9","2",179,262.573983907699
160,2003,"PGTIS",744,"4","FEMALE",220,1582,"2003-6-9","2",182,262.573983907699
160,2003,"PGTIS",745,"4","FEMALE",220,1582,"2003-6-9","2",183,262.573983907699
160,2003,"PGTIS",746,"4","FEMALE",220,1582,"2003-6-9","2",184,262.573983907699
160,2003,"PGTIS",747,"-","FEMALE",220,1587,"2003-6-9","3",189,262.573983907699
160,2003,"PGTIS",748,"4","FEMALE",220,1587,"2003-6-9","2",191,262.573983907699
160,2003,"PGTIS",749,"4","FEMALE",220,1591,"2003-6-9","2",199,262.573983907699
160,2003,"PGTIS",750,"4","FEMALE",220,1591,"2003-6-9","2",201,262.573983907699
160,2003,"PGTIS",751,"4","FEMALE",220,1591,"2003-6-9","2",202,262.573983907699
160,2003,"PGTIS",752,"4","FEMALE",220,1592,"2003-6-9","2",206,262.573983907699
160,2003,"PGTIS",753,"4","FEMALE",220,1592,"2003-6-9","2",209,262.573983907699
160,2003,"PGTIS",754,"4","FEMALE",220,1597,"2003-6-9","2",213,262.573983907699
160,2003,"PGTIS",755,"4","FEMALE",220,1597,"2003-6-9","2",214,262.573983907699
160,2003,"PGTIS",756,"-","FEMALE",220,1598,"2003-6-9","3",221,262.573983907699
160,2003,"PGTIS",757,"4","FEMALE",220,1598,"2003-6-9","2",223,262.573983907699
160,2003,"PGTIS",1976,"4","FEMALE",223,1466,"2003-6-9","2",245,262.573983907699
160,2003,"PGTIS",1977,"4","FEMALE",223,1468,"2003-6-9","2",254,262.573983907699
160,2003,"PGTIS",1978,"-","FEMALE",223,1469,"2003-6-9","3",258,262.573983907699
160,2003,"PGTIS",1979,"-","FEMALE",223,1469,"2003-6-9","3",261,262.573983907699
160,2003,"PGTIS",1980,"-","FEMALE",223,1470,"2003-6-9","3",268,262.573983907699
160,2003,"PGTIS",1981,"-","FEMALE",223,1470,"2003-6-9","3",269,262.573983907699
160,2003,"PGTIS",1982,"4","FEMALE",223,1471,"2003-6-9","2",272,262.573983907699
160,2003,"PGTIS",1983,"4","FEMALE",223,1471,"2003-6-9","2",273,262.573983907699
160,2003,"PGTIS",1984,"-","FEMALE",223,1473,"2003-6-9","3",278,262.573983907699
160,2003,"PGTIS",1985,"4","FEMALE",223,1473,"2003-6-9","2",279,262.573983907699
160,2003,"PGTIS",1986,"-","FEMALE",223,1474,"2003-6-9","3",282,262.573983907699
160,2003,"PGTIS",1987,"4","FEMALE",223,1474,"2003-6-9","2",283,262.573983907699
160,2003,"PGTIS",1988,"4","FEMALE",223,1476,"2003-6-9","2",286,262.573983907699
160,2003,"PGTIS",1989,"4","FEMALE",223,1476,"2003-6-9","2",288,262.573983907699
160,2003,"PGTIS",1990,"4","FEMALE",223,1477,"2003-6-9","2",295,262.573983907699
160,2003,"PGTIS",1991,"4","FEMALE",223,1477,"2003-6-9","2",297,262.573983907699
160,2003,"PGTIS",1992,"4","FEMALE",223,1480,"2003-6-9","2",303,262.573983907699
160,2003,"PGTIS",1993,"4","FEMALE",223,1480,"2003-6-9","2",304,262.573983907699
160,2003,"PGTIS",1994,"-","FEMALE",223,1482,"2003-6-9","3",309,262.573983907699
160,2003,"PGTIS",1995,"-","FEMALE",223,1482,"2003-6-9","3",311,262.573983907699
160,2003,"PGTIS",1996,"-","FEMALE",223,1483,"2003-6-9","3",318,262.573983907699
160,2003,"PGTIS",1997,"4","FEMALE",223,1485,"2003-6-9","2",324,262.573983907699
160,2003,"PGTIS",1998,"-","FEMALE",223,1485,"2003-6-9","3",326,262.573983907699
160,2003,"PGTIS",1999,"-","FEMALE",223,1486,"2003-6-9","3",337,262.573983907699
160,2003,"PGTIS",2000,"-","FEMALE",223,1486,"2003-6-9","3",340,262.573983907699
160,2003,"PGTIS",2001,"-","FEMALE",223,1487,"2003-6-9","3",345,262.573983907699
160,2003,"PGTIS",2002,"-","FEMALE",223,1487,"2003-6-9","3",346,262.573983907699
160,2003,"PGTIS",2003,"4","FEMALE",223,1489,"2003-6-9","2",352,262.573983907699
160,2003,"PGTIS",2004,"-","FEMALE",223,1489,"2003-6-9","3",353,262.573983907699
160,2003,"PGTIS",2005,"4","FEMALE",223,1490,"2003-6-9","2",358,262.573983907699
160,2003,"PGTIS",2006,"-","FEMALE",223,1490,"2003-6-9","3",360,262.573983907699
160,2003,"PGTIS",2007,"-","FEMALE",223,1501,"2003-6-9","3",365,262.573983907699
160,2003,"PGTIS",2008,"-","FEMALE",223,1501,"2003-6-9","3",367,262.573983907699
160,2003,"PGTIS",2009,"4","FEMALE",223,1530,"2003-6-9","2",378,262.573983907699
160,2003,"PGTIS",2010,"4","FEMALE",223,1530,"2003-6-9","2",379,262.573983907699
160,2003,"PGTIS",2011,"3","FEMALE",223,1541,"2003-6-9","2",389,262.573983907699
160,2003,"PGTIS",2013,"4","FEMALE",223,1558,"2003-6-9","2",399,262.573983907699
160,2003,"PGTIS",2014,"-","FEMALE",223,1558,"2003-6-9","3",402,262.573983907699
160,2003,"PGTIS",2015,"-","FEMALE",223,1563,"2003-6-9","3",407,262.573983907699
160,2003,"PGTIS",2016,"-","FEMALE",223,1563,"2003-6-9","3",408,262.573983907699
160,2003,"PGTIS",3632,"4","FEMALE",228,910,"2003-6-9","2",424,262.573983907699
160,2003,"PGTIS",3633,"4","FEMALE",228,910,"2003-6-9","2",427,262.573983907699
160,2003,"PGTIS",3634,"-","FEMALE",228,951,"2003-6-9","3",430,262.573983907699
160,2003,"PGTIS",3635,"-","FEMALE",228,951,"2003-6-9","3",431,262.573983907699
160,2003,"PGTIS",3636,"-","FEMALE",228,981,"2003-6-9","3",436,262.573983907699
160,2003,"PGTIS",3637,"-","FEMALE",228,981,"2003-6-9","3",437,262.573983907699
160,2003,"PGTIS",3638,"4","FEMALE",228,982,"2003-6-9","2",442,262.573983907699
160,2003,"PGTIS",3639,"4","FEMALE",228,982,"2003-6-9","2",444,262.573983907699
160,2003,"PGTIS",3640,"4","FEMALE",228,983,"2003-6-9","2",448,262.573983907699
160,2003,"PGTIS",3641,"-","FEMALE",228,983,"2003-6-9","3",451,262.573983907699
160,2003,"PGTIS",3642,"-","FEMALE",228,984,"2003-6-9","3",457,262.573983907699
160,2003,"PGTIS",3643,"4","FEMALE",228,984,"2003-6-9","2",458,262.573983907699
160,2003,"PGTIS",3644,"-","FEMALE",228,986,"2003-6-9","3",462,262.573983907699
160,2003,"PGTIS",3645,"4","FEMALE",228,986,"2003-6-9","2",464,262.573983907699
160,2003,"PGTIS",3646,"-","FEMALE",228,987,"2003-6-9","3",467,262.573983907699
160,2003,"PGTIS",3647,"-","FEMALE",228,987,"2003-6-9","3",468,262.573983907699
160,2003,"PGTIS",3648,"-","FEMALE",228,989,"2003-6-9","3",472,262.573983907699
160,2003,"PGTIS",3649,"4","FEMALE",228,989,"2003-6-9","2",476,262.573983907699
160,2003,"PGTIS",3650,"-","FEMALE",228,1460,"2003-6-9","3",481,262.573983907699
160,2003,"PGTIS",3651,"-","FEMALE",228,1460,"2003-6-9","3",482,262.573983907699
160,2003,"PGTIS",3652,"4","FEMALE",228,1461,"2003-6-9","2",487,262.573983907699
160,2003,"PGTIS",3653,"4","FEMALE",228,1461,"2003-6-9","2",488,262.573983907699
160,2003,"PGTIS",3654,"4","FEMALE",228,1462,"2003-6-9","2",494,262.573983907699
160,2003,"PGTIS",3655,"4","FEMALE",228,1462,"2003-6-9","2",496,262.573983907699
160,2003,"PGTIS",3656,"4","FEMALE",228,1463,"2003-6-9","2",501,262.573983907699
160,2003,"PGTIS",3657,"4","FEMALE",228,1463,"2003-6-9","2",502,262.573983907699
160,2003,"PGTIS",3658,"4","FEMALE",228,1464,"2003-6-9","2",510,262.573983907699
160,2003,"PGTIS",3659,"4","FEMALE",228,1464,"2003-6-9","2",514,262.573983907699
160,2003,"PGTIS",3660,"4","FEMALE",228,1465,"2003-6-9","2",519,262.573983907699
160,2003,"PGTIS",3661,"4","FEMALE",228,1465,"2003-6-9","2",521,262.573983907699
160,2003,"PGTIS",3662,"4","FEMALE",228,1466,"2003-6-9","2",527,262.573983907699
160,2003,"PGTIS",3663,"4","FEMALE",228,1466,"2003-6-9","2",529,262.573983907699
160,2003,"PGTIS",3664,"4","FEMALE",228,1467,"2003-6-9","2",532,262.573983907699
160,2003,"PGTIS",3665,"4","FEMALE",228,1467,"2003-6-9","2",536,262.573983907699
160,2003,"PGTIS",3666,"4","FEMALE",228,1532,"2003-6-9","2",543,262.573983907699
160,2003,"PGTIS",3667,"4","FEMALE",228,1532,"2003-6-9","2",545,262.573983907699
160,2003,"PGTIS",3668,"-","FEMALE",228,1533,"2003-6-9","3",550,262.573983907699
160,2003,"PGTIS",3669,"-","FEMALE",228,1533,"2003-6-9","3",551,262.573983907699
160,2003,"PGTIS",3670,"-","FEMALE",228,1536,"2003-6-9","3",558,262.573983907699
160,2003,"PGTIS",3671,"4","FEMALE",228,1536,"2003-6-9","2",559,262.573983907699
160,2003,"PGTIS",3672,"4","FEMALE",228,1538,"2003-6-9","2",562,262.573983907699
160,2003,"PGTIS",3673,"4","FEMALE",228,1538,"2003-6-9","2",563,262.573983907699
160,2003,"PGTIS",3674,"-","FEMALE",228,1539,"2003-6-9","3",572,262.573983907699
160,2003,"PGTIS",3675,"-","FEMALE",228,1539,"2003-6-9","3",574,262.573983907699
160,2003,"PGTIS",3676,"-","FEMALE",228,1540,"2003-6-9","3",577,262.573983907699
160,2003,"PGTIS",3677,"-","FEMALE",228,1540,"2003-6-9","3",579,262.573983907699
160,2003,"PGTIS",3678,"3","FEMALE",228,1560,"2003-6-9","2",583,262.573983907699
160,2003,"PGTIS",3679,"3","FEMALE",228,1560,"2003-6-9","2",584,262.573983907699
160,2003,"PGTIS",3680,"4","FEMALE",228,1571,"2003-6-9","2",593,262.573983907699
160,2003,"PGTIS",3681,"4","FEMALE",228,1571,"2003-6-9","2",595,262.573983907699
160,2003,"PGTIS",3682,"4","FEMALE",228,1581,"2003-6-9","2",598,262.573983907699
160,2003,"PGTIS",3683,"4","FEMALE",228,1581,"2003-6-9","2",600,262.573983907699
160,2003,"PGTIS",3684,"-","FEMALE",228,1583,"2003-6-9","3",606,262.573983907699
160,2003,"PGTIS",3685,"4","FEMALE",228,1583,"2003-6-9","2",607,262.573983907699
160,2003,"PGTIS",3686,"4","FEMALE",228,1584,"2003-6-9","2",614,262.573983907699
160,2003,"PGTIS",3687,"4","FEMALE",228,1584,"2003-6-9","2",617,262.573983907699
160,2003,"PGTIS",3688,"-","FEMALE",228,1585,"2003-6-9","3",620,262.573983907699
160,2003,"PGTIS",3689,"-","FEMALE",228,1585,"2003-6-9","3",622,262.573983907699
160,2003,"PGTIS",3690,"-","FEMALE",228,1586,"2003-6-9","3",630,262.573983907699
160,2003,"PGTIS",3691,"-","FEMALE",228,1586,"2003-6-9","3",631,262.573983907699
160,2003,"PGTIS",3692,"4","FEMALE",228,1588,"2003-6-9","2",635,262.573983907699
160,2003,"PGTIS",3693,"-","FEMALE",228,1588,"2003-6-9","3",639,262.573983907699
160,2003,"PGTIS",3694,"4","FEMALE",228,1589,"2003-6-9","2",643,262.573983907699
160,2003,"PGTIS",3695,"4","FEMALE",228,1589,"2003-6-9","2",647,262.573983907699
160,2003,"PGTIS",3696,"4","FEMALE",228,1590,"2003-6-9","2",651,262.573983907699
160,2003,"PGTIS",3697,"4","FEMALE",228,1590,"2003-6-9","2",654,262.573983907699
160,2003,"PGTIS",3698,"4","FEMALE",228,1593,"2003-6-9","2",660,262.573983907699
160,2003,"PGTIS",3699,"4","FEMALE",228,1593,"2003-6-9","2",662,262.573983907699
160,2003,"PGTIS",3700,"-","FEMALE",228,1594,"2003-6-9","3",668,262.573983907699
160,2003,"PGTIS",3701,"4","FEMALE",228,1594,"2003-6-9","2",670,262.573983907699
160,2003,"PGTIS",3702,"-","FEMALE",228,1595,"2003-6-9","3",674,262.573983907699
160,2003,"PGTIS",3703,"4","FEMALE",228,1595,"2003-6-9","2",676,262.573983907699
160,2003,"PGTIS",3704,"4","FEMALE",228,1596,"2003-6-9","2",683,262.573983907699
160,2003,"PGTIS",3705,"4","FEMALE",228,1596,"2003-6-9","2",686,262.573983907699
160,2003,"PGTIS",3706,"4","FEMALE",228,1599,"2003-6-9","2",691,262.573983907699
160,2003,"PGTIS",3707,"4","FEMALE",228,1599,"2003-6-9","2",695,262.573983907699
160,2003,"PGTIS",3708,"4","FEMALE",228,2000,"2003-6-9","2",701,262.573983907699
160,2003,"PGTIS",3709,"4","FEMALE",228,2000,"2003-6-9","2",703,262.573983907699
160,2003,"PGTIS",758,"-","MALE",220,980,"2003-6-9","3",64,262.573983907699
160,2003,"PGTIS",759,"-","MALE",220,980,"2003-6-9","3",67,262.573983907699
160,2003,"PGTIS",760,"-","MALE",220,984,"2003-6-9","3",71,262.573983907699
160,2003,"PGTIS",761,"-","MALE",220,984,"2003-6-9","3",72,262.573983907699
160,2003,"PGTIS",762,"4","MALE",220,985,"2003-6-9","2",80,262.573983907699
160,2003,"PGTIS",763,"-","MALE",220,985,"2003-6-9","3",81,262.573983907699
160,2003,"PGTIS",764,"-","MALE",220,985,"2003-6-9","3",82,262.573983907699
160,2003,"PGTIS",765,"-","MALE",220,988,"2003-6-9","3",89,262.573983907699
160,2003,"PGTIS",766,"4","MALE",220,988,"2003-6-9","2",90,262.573983907699
160,2003,"PGTIS",767,"-","MALE",220,1457,"2003-6-9","3",91,262.573983907699
160,2003,"PGTIS",768,"4","MALE",220,1472,"2003-6-9","2",94,262.573983907699
160,2003,"PGTIS",769,"-","MALE",220,1472,"2003-6-9","3",96,262.573983907699
160,2003,"PGTIS",770,"4","MALE",220,1475,"2003-6-9","2",101,262.573983907699
160,2003,"PGTIS",771,"-","MALE",220,1478,"2003-6-9","3",103,262.573983907699
160,2003,"PGTIS",772,"-","MALE",220,1478,"2003-6-9","3",104,262.573983907699
160,2003,"PGTIS",773,"-","MALE",220,1479,"2003-6-9","3",106,262.573983907699
160,2003,"PGTIS",774,"-","MALE",220,1479,"2003-6-9","3",108,262.573983907699
160,2003,"PGTIS",775,"-","MALE",220,1481,"2003-6-9","3",109,262.573983907699
160,2003,"PGTIS",776,"-","MALE",220,1481,"2003-6-9","3",115,262.573983907699
160,2003,"PGTIS",777,"-","MALE",220,1484,"2003-6-9","3",119,262.573983907699
160,2003,"PGTIS",778,"-","MALE",220,1484,"2003-6-9","3",120,262.573983907699
160,2003,"PGTIS",779,"-","MALE",220,1488,"2003-6-9","3",122,262.573983907699
160,2003,"PGTIS",780,"-","MALE",220,1488,"2003-6-9","3",124,262.573983907699
160,2003,"PGTIS",781,"4","MALE",220,1502,"2003-6-9","2",130,262.573983907699
160,2003,"PGTIS",782,"4","MALE",220,1502,"2003-6-9","2",131,262.573983907699
160,2003,"PGTIS",783,"4","MALE",220,1502,"2003-6-9","2",133,262.573983907699
160,2003,"PGTIS",784,"-","MALE",220,1503,"2003-6-9","3",137,262.573983907699
160,2003,"PGTIS",785,"-","MALE",220,1503,"2003-6-9","3",139,262.573983907699
160,2003,"PGTIS",786,"4","MALE",220,1526,"2003-6-9","2",144,262.573983907699
160,2003,"PGTIS",787,"4","MALE",220,1526,"2003-6-9","2",145,262.573983907699
160,2003,"PGTIS",788,"-","MALE",220,1528,"2003-6-9","3",148,262.573983907699
160,2003,"PGTIS",789,"4","MALE",220,1528,"2003-6-9","2",149,262.573983907699
160,2003,"PGTIS",790,"4","MALE",220,1531,"2003-6-9","2",155,262.573983907699
160,2003,"PGTIS",791,"4","MALE",220,1531,"2003-6-9","2",156,262.573983907699
160,2003,"PGTIS",792,"4","MALE",220,1542,"2003-6-9","2",160,262.573983907699
160,2003,"PGTIS",793,"4","MALE",220,1542,"2003-6-9","2",165,262.573983907699
160,2003,"PGTIS",794,"-","MALE",220,1557,"2003-6-9","3",170,262.573983907699
160,2003,"PGTIS",795,"4","MALE",220,1557,"2003-6-9","2",171,262.573983907699
160,2003,"PGTIS",796,"-","MALE",220,1559,"2003-6-9","3",174,262.573983907699
160,2003,"PGTIS",797,"4","MALE",220,1559,"2003-6-9","2",176,262.573983907699
160,2003,"PGTIS",798,"-","MALE",220,1582,"2003-6-9","3",179,262.573983907699
160,2003,"PGTIS",799,"-","MALE",220,1582,"2003-6-9","3",182,262.573983907699
160,2003,"PGTIS",800,"4","MALE",220,1582,"2003-6-9","2",183,262.573983907699
160,2003,"PGTIS",801,"4","MALE",220,1582,"2003-6-9","2",184,262.573983907699
160,2003,"PGTIS",802,"4","MALE",220,1587,"2003-6-9","2",189,262.573983907699
160,2003,"PGTIS",803,"4","MALE",220,1587,"2003-6-9","2",191,262.573983907699
160,2003,"PGTIS",804,"4","MALE",220,1591,"2003-6-9","2",199,262.573983907699
160,2003,"PGTIS",805,"4","MALE",220,1591,"2003-6-9","2",201,262.573983907699
160,2003,"PGTIS",806,"4","MALE",220,1591,"2003-6-9","2",202,262.573983907699
160,2003,"PGTIS",807,"4","MALE",220,1592,"2003-6-9","2",206,262.573983907699
160,2003,"PGTIS",808,"-","MALE",220,1592,"2003-6-9","3",209,262.573983907699
160,2003,"PGTIS",809,"4","MALE",220,1597,"2003-6-9","2",213,262.573983907699
160,2003,"PGTIS",810,"4","MALE",220,1597,"2003-6-9","2",214,262.573983907699
160,2003,"PGTIS",811,"4","MALE",220,1598,"2003-6-9","2",221,262.573983907699
160,2003,"PGTIS",812,"4","MALE",220,1598,"2003-6-9","2",223,262.573983907699
160,2003,"PGTIS",2017,"-","MALE",223,1466,"2003-6-9","3",245,262.573983907699
160,2003,"PGTIS",2018,"-","MALE",223,1468,"2003-6-9","3",254,262.573983907699
160,2003,"PGTIS",2019,"-","MALE",223,1469,"2003-6-9","3",258,262.573983907699
160,2003,"PGTIS",2020,"-","MALE",223,1469,"2003-6-9","3",261,262.573983907699
160,2003,"PGTIS",2021,"-","MALE",223,1470,"2003-6-9","3",268,262.573983907699
160,2003,"PGTIS",2022,"4","MALE",223,1470,"2003-6-9","2",269,262.573983907699
160,2003,"PGTIS",2023,"4","MALE",223,1471,"2003-6-9","2",272,262.573983907699
160,2003,"PGTIS",2024,"-","MALE",223,1471,"2003-6-9","3",273,262.573983907699
160,2003,"PGTIS",2025,"-","MALE",223,1473,"2003-6-9","3",278,262.573983907699
160,2003,"PGTIS",2026,"-","MALE",223,1473,"2003-6-9","3",279,262.573983907699
160,2003,"PGTIS",2027,"-","MALE",223,1474,"2003-6-9","3",282,262.573983907699
160,2003,"PGTIS",2028,"4","MALE",223,1474,"2003-6-9","2",283,262.573983907699
160,2003,"PGTIS",2029,"-","MALE",223,1476,"2003-6-9","3",286,262.573983907699
160,2003,"PGTIS",2030,"-","MALE",223,1476,"2003-6-9","3",288,262.573983907699
160,2003,"PGTIS",2031,"-","MALE",223,1477,"2003-6-9","3",295,262.573983907699
160,2003,"PGTIS",2032,"-","MALE",223,1477,"2003-6-9","3",297,262.573983907699
160,2003,"PGTIS",2033,"4","MALE",223,1480,"2003-6-9","2",303,262.573983907699
160,2003,"PGTIS",2034,"4","MALE",223,1480,"2003-6-9","2",304,262.573983907699
160,2003,"PGTIS",2035,"-","MALE",223,1482,"2003-6-9","3",309,262.573983907699
160,2003,"PGTIS",2036,"4","MALE",223,1482,"2003-6-9","2",311,262.573983907699
160,2003,"PGTIS",2037,"-","MALE",223,1483,"2003-6-9","3",318,262.573983907699
160,2003,"PGTIS",2038,"-","MALE",223,1485,"2003-6-9","3",324,262.573983907699
160,2003,"PGTIS",2039,"-","MALE",223,1485,"2003-6-9","3",326,262.573983907699
160,2003,"PGTIS",2040,"-","MALE",223,1486,"2003-6-9","3",337,262.573983907699
160,2003,"PGTIS",2041,"-","MALE",223,1486,"2003-6-9","3",340,262.573983907699
160,2003,"PGTIS",2042,"-","MALE",223,1487,"2003-6-9","3",345,262.573983907699
160,2003,"PGTIS",2043,"-","MALE",223,1487,"2003-6-9","3",346,262.573983907699
160,2003,"PGTIS",2044,"-","MALE",223,1489,"2003-6-9","3",352,262.573983907699
160,2003,"PGTIS",2045,"-","MALE",223,1489,"2003-6-9","3",353,262.573983907699
160,2003,"PGTIS",2046,"-","MALE",223,1490,"2003-6-9","3",358,262.573983907699
160,2003,"PGTIS",2047,"-","MALE",223,1490,"2003-6-9","3",360,262.573983907699
160,2003,"PGTIS",2048,"-","MALE",223,1501,"2003-6-9","3",365,262.573983907699
160,2003,"PGTIS",2049,"-","MALE",223,1501,"2003-6-9","3",367,262.573983907699
160,2003,"PGTIS",2050,"-","MALE",223,1530,"2003-6-9","3",378,262.573983907699
160,2003,"PGTIS",2051,"-","MALE",223,1530,"2003-6-9","3",379,262.573983907699
160,2003,"PGTIS",2052,"-","MALE",223,1541,"2003-6-9","3",389,262.573983907699
160,2003,"PGTIS",2053,"-","MALE",223,1541,"2003-6-9","3",392,262.573983907699
160,2003,"PGTIS",2054,"-","MALE",223,1558,"2003-6-9","3",399,262.573983907699
160,2003,"PGTIS",2055,"-","MALE",223,1558,"2003-6-9","3",402,262.573983907699
160,2003,"PGTIS",2056,"-","MALE",223,1563,"2003-6-9","3",407,262.573983907699
160,2003,"PGTIS",2057,"-","MALE",223,1563,"2003-6-9","3",408,262.573983907699
160,2003,"PGTIS",3710,"-","MALE",228,910,"2003-6-9","3",424,262.573983907699
160,2003,"PGTIS",3711,"4","MALE",228,910,"2003-6-9","2",427,262.573983907699
160,2003,"PGTIS",3712,"-","MALE",228,951,"2003-6-9","3",430,262.573983907699
160,2003,"PGTIS",3713,"-","MALE",228,951,"2003-6-9","3",431,262.573983907699
160,2003,"PGTIS",3714,"-","MALE",228,981,"2003-6-9","3",436,262.573983907699
160,2003,"PGTIS",3715,"-","MALE",228,981,"2003-6-9","3",437,262.573983907699
160,2003,"PGTIS",3716,"4","MALE",228,982,"2003-6-9","2",442,262.573983907699
160,2003,"PGTIS",3717,"-","MALE",228,982,"2003-6-9","3",444,262.573983907699
160,2003,"PGTIS",3718,"-","MALE",228,983,"2003-6-9","3",448,262.573983907699
160,2003,"PGTIS",3719,"-","MALE",228,983,"2003-6-9","3",451,262.573983907699
160,2003,"PGTIS",3720,"-","MALE",228,984,"2003-6-9","3",457,262.573983907699
